# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 2000.00       1.1089211772454
 2100.00       1.1030365681026
 2200.00       1.0969807990330
 2300.00       1.0907608672173
 2400.00       1.0843832508464
 2500.00       1.0778539610728
 2600.00       1.0711785878646
 2700.00       1.0643623405023
 2800.00       1.0574100833872
 2900.00       1.0503263677557
 3000.00       1.0431154598202
 3100.00       1.0357813657913
 3200.00       1.0283278541759
 3300.00       1.0207584756920
 3400.00       1.0130765810960
 3500.00       1.0052853371765
 3600.00       0.9973877411363
 3700.00       0.9893866335537
 3800.00       0.9812847100882
 3900.00       0.9730845320749
 4000.00       0.9647885361338
 4100.00       0.9563990429009
 4200.00       0.9479182649802
 4300.00       0.9393483141962
 4400.00       0.9306912082235
 4500.00       0.9219488766560
 4600.00       0.9131231665736
 4700.00       0.9042158476558
 4800.00       0.8952286168874
 4900.00       0.8861631028949
 5000.00       0.8770208699492
 5100.00       0.8678034216653
 5200.00       0.8585122044266
 5300.00       0.8491486105597
 5400.00       0.8397139812802
 5500.00       0.8302096094310
 5600.00       0.8206367420298
 5700.00       0.8109965826427
 5800.00       0.8012902935980
 5900.00       0.7915189980534
 6000.00       0.7816837819279
# V=  49.2629000000000
    0.00       1.7228491042406
  100.00       1.7228088331597
  200.00       1.7225252059973
  300.00       1.7218642963938
  400.00       1.7208056329962
  500.00       1.7193602188937
  600.00       1.7175418804716
  700.00       1.7153650358504
  800.00       1.7128453849058
  900.00       1.7099996305802
 1000.00       1.7068447808248
 1100.00       1.7033975268241
 1200.00       1.6996738309459
 1300.00       1.6956887031187
 1400.00       1.6914561096862
 1500.00       1.6869889649808
 1600.00       1.6822991701940
 1700.00       1.6773976766407
 1800.00       1.6722945594225
 1900.00       1.6669990933170
 2000.00       1.6615198263569
 2100.00       1.6558646487735
 2200.00       1.6500408562838
 2300.00       1.6440552074560
 2400.00       1.6379139753006
 2500.00       1.6316229934525
 2600.00       1.6251876974017
 2700.00       1.6186131612608
 2800.00       1.6119041305446
 2900.00       1.6050650514100
 3000.00       1.5981000967623
 3100.00       1.5910131895948
 3200.00       1.5838080238885
 3300.00       1.5764880833563
 3400.00       1.5690566582878
 3500.00       1.5615168607125
 3600.00       1.5538716380777
 3700.00       1.5461237856085
 3800.00       1.5382759575002
 3900.00       1.5303306770704
 4000.00       1.5222903459863
 4100.00       1.5141572526670
 4200.00       1.5059335799462
 4300.00       1.4976214120757
 4400.00       1.4892227411348
 4500.00       1.4807394729070
 4600.00       1.4721734322768
 4700.00       1.4635263681938
 4800.00       1.4547999582452
 4900.00       1.4459958128742
 5000.00       1.4371154792775
 5100.00       1.4281604450112
 5200.00       1.4191321413315
 5300.00       1.4100319462929
 5400.00       1.4008611876276
 5500.00       1.3916211454216
 5600.00       1.3823130546076
 5700.00       1.3729381072883
 5800.00       1.3634974549049
 5900.00       1.3539922102633
 6000.00       1.3444234494288
