# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
# T= 1800.000000 K
    0.0      -0.9375561808963
    1.0      -0.9284831567704
    2.0      -0.9194395453707
    3.0      -0.9104249912810
    4.0      -0.9014391390852
    5.0      -0.8924816333671
    6.0      -0.8835521187104
    7.0      -0.8746502396990
    8.0      -0.8657756409167
    9.0      -0.8569279685257
   10.0      -0.8481068815736
   11.0      -0.8393120459952
   12.0      -0.8305431358432
   13.0      -0.8217998311676
   14.0      -0.8130818187635
   15.0      -0.8043887935139
   16.0      -0.7957204544987
   17.0      -0.7870765100555
   18.0      -0.7784566712821
   19.0      -0.7698606581822
   20.0      -0.7612881945846
   21.0      -0.7527390101922
   22.0      -0.7442128415564
   23.0      -0.7357094276156
   24.0      -0.7272285157949
   25.0      -0.7187698559566
   26.0      -0.7103332034160
   27.0      -0.7019183197104
   28.0      -0.6935249678958
   29.0      -0.6851529185605
   30.0      -0.6768019452639
   31.0      -0.6684718245032
   32.0      -0.6601623399428
   33.0      -0.6518732764459
   34.0      -0.6436044233888
   35.0      -0.6353555758471
   36.0      -0.6271265295824
   37.0      -0.6189170857137
   38.0      -0.6107270497860
   39.0      -0.6025562279283
   40.0      -0.5944044318158
# T= 1900.000000 K
    0.0      -0.9475926862689
    1.0      -0.9384913548699
    2.0      -0.9294198060832
    3.0      -0.9203776836104
    4.0      -0.9113646311532
    5.0      -0.9023802924133
    6.0      -0.8934243110924
    7.0      -0.8844963308922
    8.0      -0.8755959955144
    9.0      -0.8667229486607
   10.0      -0.8578768360014
   11.0      -0.8490573165431
   12.0      -0.8402640556153
   13.0      -0.8314967271134
   14.0      -0.8227550104604
   15.0      -0.8140385924116
   16.0      -0.8053471672740
   17.0      -0.7966804340147
   18.0      -0.7880381005781
   19.0      -0.7794198777221
   20.0      -0.7708254853598
   21.0      -0.7622546467784
   22.0      -0.7537070917356
   23.0      -0.7451825562917
   24.0      -0.7366807792455
   25.0      -0.7282015078779
   26.0      -0.7197444915767
   27.0      -0.7113094857714
   28.0      -0.7028962515694
   29.0      -0.6945045518330
   30.0      -0.6861341571665
   31.0      -0.6777848406380
   32.0      -0.6694563788258
   33.0      -0.6611485551845
   34.0      -0.6528611541811
   35.0      -0.6445939653740
   36.0      -0.6363467835124
   37.0      -0.6281194040654
   38.0      -0.6199116283480
   39.0      -0.6117232615386
   40.0      -0.6035541095441
# T= 2000.000000 K
    0.0      -0.9578556120666
    1.0      -0.9487255735551
    2.0      -0.9396256893256
    3.0      -0.9305556021983
    4.0      -0.9215149549936
    5.0      -0.9125033905317
    6.0      -0.9035205516327
    7.0      -0.8945660811171
    8.0      -0.8856396218049
    9.0      -0.8767408165165
   10.0      -0.8678693080720
   11.0      -0.8590247417062
   12.0      -0.8502067763367
   13.0      -0.8414150767114
   14.0      -0.8326493165472
   15.0      -0.8239091746522
   16.0      -0.8151943377417
   17.0      -0.8065044995295
   18.0      -0.7978393589015
   19.0      -0.7891986233615
   20.0      -0.7805820033831
   21.0      -0.7719892187374
   22.0      -0.7634199921968
   23.0      -0.7548740535706
   24.0      -0.7463511384003
   25.0      -0.7378509854029
   26.0      -0.7293733416520
   27.0      -0.7209179560966
   28.0      -0.7124845842753
   29.0      -0.7040729868339
   30.0      -0.6956829265038
   31.0      -0.6873141738464
   32.0      -0.6789665014507
   33.0      -0.6706396860105
   34.0      -0.6623335107177
   35.0      -0.6540477596783
   36.0      -0.6457822226327
   37.0      -0.6375366939677
   38.0      -0.6293109689077
   39.0      -0.6211048489393
   40.0      -0.6129181388500
# T= 2100.000000 K
    0.0      -0.9683355079080
    1.0      -0.9591763623112
    2.0      -0.9500477444386
    3.0      -0.9409492962292
    4.0      -0.9318806596219
    5.0      -0.9228414765558
    6.0      -0.9138313889697
    7.0      -0.9048500388027
    8.0      -0.8958970679938
    9.0      -0.8869721184819
   10.0      -0.8780748322060
   11.0      -0.8692048511050
   12.0      -0.8603618200374
   13.0      -0.8515453977776
   14.0      -0.8427552485222
   15.0      -0.8339910457827
   16.0      -0.8252524677714
   17.0      -0.8165392011561
   18.0      -0.8078509390483
   19.0      -0.7991873802759
   20.0      -0.7905482318603
   21.0      -0.7819332040486
   22.0      -0.7733420164128
   23.0      -0.7647743912440
   24.0      -0.7562300583924
   25.0      -0.7477087528624
   26.0      -0.7392102133366
   27.0      -0.7307341866246
   28.0      -0.7222804212759
   29.0      -0.7138486729243
   30.0      -0.7054387017288
   31.0      -0.6970502703539
   32.0      -0.6886831492525
   33.0      -0.6803371105569
   34.0      -0.6720119310992
   35.0      -0.6637073937621
   36.0      -0.6554232823312
   37.0      -0.6471593867174
   38.0      -0.6389155009152
   39.0      -0.6306914199578
