# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  83.6119     -0.916690731
  82.5323     -0.872941256
  81.4525     -0.828447630
  80.4403     -0.784265857
  79.4955     -0.740254563
  78.5507     -0.696805810
  77.6734     -0.653624671
  76.8299     -0.610744941
  76.0201     -0.568127782
  75.2440     -0.525727961
  74.4680     -0.483841311
  73.7594     -0.441802796
  73.0508     -0.400223670
# T= 2850.000000 K
  83.6119     -0.931715416
  82.5323     -0.887926496
  81.4525     -0.843393536
  80.4403     -0.799173382
  79.4955     -0.755122678
  78.5507     -0.711639582
  77.6734     -0.668425184
  76.8299     -0.625513189
  76.0201     -0.582864638
  75.2440     -0.540434329
  74.4680     -0.498518300
  73.7594     -0.456450970
  73.0508     -0.414844015
# T= 2900.000000 K
  83.6119     -0.946790106
  82.5323     -0.902961739
  81.4525     -0.858389446
  80.4403     -0.814130911
  79.4955     -0.770040796
  78.5507     -0.726523356
  77.6734     -0.683275700
  76.8299     -0.640331440
  76.0201     -0.597651497
  75.2440     -0.555190700
  74.4680     -0.513245293
  73.7594     -0.471149146
  73.0508     -0.429514363
# T= 2950.000000 K
  83.6119     -0.961913936
  82.5323     -0.918046123
  81.4525     -0.873434496
  80.4403     -0.829137582
  79.4955     -0.785008055
  78.5507     -0.741456272
  77.6734     -0.698175357
  76.8299     -0.655198832
  76.0201     -0.612487497
  75.2440     -0.569996211
  74.4680     -0.528021426
  73.7594     -0.485896464
  73.0508     -0.444233852
# T= 3000.000000 K
  83.6119     -0.977086075
  82.5323     -0.933178816
  81.4525     -0.888527855
  80.4403     -0.844192560
  79.4955     -0.800023622
  78.5507     -0.756437496
  77.6734     -0.713123322
  76.8299     -0.670114533
  76.0201     -0.627371805
  75.2440     -0.584850031
  74.4680     -0.542845867
  73.7594     -0.500692090
  73.0508     -0.459001649
# T= 3050.000000 K
  83.6119     -0.992305717
  82.5323     -0.948359012
  81.4525     -0.903668717
  80.4403     -0.859295041
  79.4955     -0.815086692
  78.5507     -0.771466223
  77.6734     -0.728118791
  76.8299     -0.685077736
  76.0201     -0.642303615
  75.2440     -0.599751354
  74.4680     -0.557717811
  73.7594     -0.515535218
  73.0508     -0.473816949
# T= 3100.000000 K
  83.6119     -1.007572083
  82.5323     -0.963585932
  81.4525     -0.918856303
  80.4403     -0.874444247
  79.4955     -0.830196486
  78.5507     -0.786541674
  77.6734     -0.743160983
  76.8299     -0.700087664
  76.0201     -0.657282150
  75.2440     -0.614699400
  74.4680     -0.572636479
  73.7594     -0.530425070
  73.0508     -0.488678973
# T= 3150.000000 K
  83.6119     -1.022884420
  82.5323     -0.978858822
  81.4525     -0.934089860
  80.4403     -0.889639423
  79.4955     -0.845352251
  78.5507     -0.801663095
  77.6734     -0.758249146
  76.8299     -0.715143562
  76.0201     -0.672306656
  75.2440     -0.629693417
  74.4680     -0.587601117
  73.7594     -0.545360893
  73.0508     -0.503586967
# T= 3200.000000 K
  83.6119     -1.038241998
  82.5323     -0.994176953
  81.4525     -0.949368657
  80.4403     -0.904879840
  79.4955     -0.860553257
  78.5507     -0.816829758
  77.6734     -0.773382549
  76.8299     -0.730244700
  76.0201     -0.687376402
  75.2440     -0.644732675
  74.4680     -0.602610997
  73.7594     -0.560341957
  73.0508     -0.518540202
# T= 3250.000000 K
  83.6119     -1.053644109
  82.5323     -1.009539619
  81.4525     -0.964691989
  80.4403     -0.920164790
  79.4955     -0.875798797
  78.5507     -0.832040954
  77.6734     -0.788560487
  76.8299     -0.745390373
  76.0201     -0.702490682
  75.2440     -0.659816466
  74.4680     -0.617665409
  73.7594     -0.575367554
  73.0508     -0.533537971
# T= 3300.000000 K
  83.6119     -1.069090070
  82.5323     -1.024946133
  81.4525     -0.980059169
  80.4403     -0.935493590
  79.4955     -0.891088185
  78.5507     -0.847295999
  77.6734     -0.803782273
  76.8299     -0.760579894
  76.0201     -0.717648811
  75.2440     -0.674944107
  74.4680     -0.632763671
  73.7594     -0.590436999
  73.0508     -0.548579588
# T= 3350.000000 K
  83.6119     -1.084579215
  82.5323     -1.040395832
  81.4525     -0.995469534
  80.4403     -0.950865574
  79.4955     -0.906420758
  78.5507     -0.862594228
  77.6734     -0.819047244
  76.8299     -0.775812599
  76.0201     -0.732850124
  75.2440     -0.690114931
  74.4680     -0.647905117
  73.7594     -0.605549629
  73.0508     -0.563664389
# T= 3400.000000 K
  83.6119     -1.100110900
  82.5323     -1.055888070
  81.4525     -1.010922438
  80.4403     -0.966280098
  79.4955     -0.921795870
  78.5507     -0.877934997
  77.6734     -0.834354754
  76.8299     -0.791087845
  76.0201     -0.748093976
  75.2440     -0.705328295
  74.4680     -0.663089102
  73.7594     -0.620704799
  73.0508     -0.578791730
# T= 3450.000000 K
  83.6119     -1.115684499
  82.5323     -1.071422223
  81.4525     -1.026417257
  80.4403     -0.981736536
  79.4955     -0.937212897
  78.5507     -0.893317680
  77.6734     -0.849704178
  76.8299     -0.806405004
  76.0201     -0.763379743
  75.2440     -0.720583573
  74.4680     -0.678315002
  73.7594     -0.635901883
  73.0508     -0.593960985
# T= 3500.000000 K
  83.6119     -1.131299405
  82.5323     -1.086997682
  81.4525     -1.041953382
  80.4403     -0.997234280
  79.4955     -0.952671230
  78.5507     -0.908741670
  77.6734     -0.865094909
  76.8299     -0.821763470
  76.0201     -0.778706816
  75.2440     -0.735880158
  74.4680     -0.693582208
  73.7594     -0.651140273
  73.0508     -0.609171547
# T= 3550.000000 K
  83.6119     -1.146955027
  82.5323     -1.102613858
  81.4525     -1.057530225
  80.4403     -1.012772742
  79.4955     -0.968170280
  78.5507     -0.924206376
  77.6734     -0.880526357
  76.8299     -0.837162652
  76.0201     -0.794074606
  75.2440     -0.751217459
  74.4680     -0.708890130
  73.7594     -0.666419380
  73.0508     -0.624422825
# T= 3600.000000 K
  83.6119     -1.162650793
  82.5323     -1.118270177
  81.4525     -1.073147210
