# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  35.4288      0.580021304
  34.9564      0.605545277
  34.5515      0.630218622
# T= 3800.000000 K
  41.1649      0.312892219
  40.4226      0.333080941
  39.7477      0.361693957
  39.0729      0.390903581
  38.4656      0.419670040
  37.9257      0.447263187
  37.3858      0.471932263
  36.8460      0.496549308
  36.3061      0.521895242
  35.8337      0.548524885
  35.4288      0.574355045
  34.9564      0.599896712
  34.5515      0.624580022
# T= 3850.000000 K
  41.1649      0.307227199
  40.4226      0.327293356
  39.7477      0.355922509
  39.0729      0.385169484
  38.4656      0.413966434
  37.9257      0.441578440
  37.3858      0.466226384
  36.8460      0.490827157
  36.3061      0.516174720
  35.8337      0.542828475
  35.4288      0.568676285
  34.9564      0.594235646
  34.5515      0.618928922
# T= 3900.000000 K
  41.1649      0.301550175
  40.4226      0.321493503
  39.7477      0.350138792
  39.0729      0.379423206
  38.4656      0.408250655
  37.9257      0.435881520
  37.3858      0.460508252
  36.8460      0.485092686
  36.3061      0.510441859
  35.8337      0.537119727
  35.4288      0.562985187
  34.9564      0.588562241
  34.5515      0.613265483
# T= 3950.000000 K
  41.1649      0.295861302
  40.4226      0.315681538
  39.7477      0.344342963
  39.0729      0.373664904
  38.4656      0.402522861
  37.9257      0.430172582
  37.3858      0.454778024
  36.8460      0.479346053
  36.3061      0.504696818
  35.8337      0.531398799
  35.4288      0.557281908
  34.9564      0.582876657
  34.5515      0.607589864
# T= 4000.000000 K
  41.1649      0.290160728
  40.4226      0.309857616
  39.7477      0.338535175
  39.0729      0.367894730
  38.4656      0.396783203
  37.9257      0.424451778
  37.3858      0.449035854
  36.8460      0.473587411
  36.3061      0.498939750
  35.8337      0.525665845
  35.4288      0.551566603
  34.9564      0.577179046
  34.5515      0.601902219
# T= 4050.000000 K
  41.1649      0.284448602
  40.4226      0.304021886
  39.7477      0.332715579
  39.0729      0.362112833
  38.4656      0.391031830
  37.9257      0.418719258
  37.3858      0.443281891
  36.8460      0.467816912
  36.3061      0.493170807
  35.8337      0.519921015
  35.4288      0.545839423
  34.9564      0.571469560
  34.5515      0.596202698
# T= 4100.000000 K
  41.1649      0.278725064
  40.4226      0.298174492
  39.7477      0.326884319
