# T (K)     Gibbs free energy (Ry.)
   13.0      -0.7520330602733
   13.0      -0.7563511348826
   13.0      -0.7612515840361
   13.0      -0.7666648765536
   13.0      -0.7725353481960
   13.0      -0.7788178224276
   13.0      -0.7854750891820
   13.0      -0.7924760773037
   13.0      -0.7997945140621
   13.0      -0.8074079339330
   13.0      -0.8152969413541
   13.0      -0.8234446424626
   13.0      -0.8318362111282
   13.0      -0.8404585493639
   13.0      -0.8493000152591
   13.0      -0.8583502105876
   13.0      -0.8675998026471
   13.0      -0.8770403834766
   13.0      -0.8866643515300
   13.0      -0.8964648168384
   13.0      -0.9064355197138
   13.0      -0.9165707586842
   13.0      -0.9268653360408
   13.0      -0.9373145145732
   13.0      -0.9479139638738
   13.0      -0.9586597440422
   13.0      -0.9695482613497
   13.0      -0.9805762442567
   13.0      -0.9917407373097
   13.0      -1.0030390661301
   13.0      -1.0144688474312
   13.0      -1.0260279496706
   13.0      -1.0377145126466
   13.0      -1.0495269301003
   13.0      -1.0614638454225
   13.0      -1.0735241771700
   13.0      -1.0857070835923
   13.0      -1.0980120208266
   13.0      -1.1104387086267
   13.0      -1.1229871868326
   13.0      -1.1356578186330
   13.0      -1.1484513250168
   13.0      -1.1613688332015
   13.0      -1.1744118992991
   13.0      -1.1875826457745
   13.0      -1.2008518035669
   13.0      -1.2141814827571
   13.0      -1.2275989086351
   13.0      -1.2411131799357
   13.0      -1.2547226778937
   13.0      -1.2684223924469
   13.0      -1.2822137650985
   13.0      -1.2960958386579
   13.0      -1.3100696542530
   13.0      -1.3241299586632
   13.0      -1.3382865377636
   14.0      -0.7319599578114
   14.0      -0.7321004511194
   14.0      -0.7330707562538
   14.0      -0.7350299209578
   14.0      -0.7378872789456
   14.0      -0.7415211380417
   14.0      -0.7458235543347
   14.0      -0.7507073486614
   14.0      -0.7561031812735
   14.0      -0.7619554965460
   14.0      -0.7682191798095
   14.0      -0.7748570550758
   14.0      -0.7818380676347
   14.0      -0.7891359495363
   14.0      -0.7967282320272
   14.0      -0.8045955098763
   14.0      -0.8127208752268
   14.0      -0.8210894835563
   14.0      -0.8296882153852
   14.0      -0.8385054039325
   14.0      -0.8475306230975
   14.0      -0.8567545094147
   14.0      -0.8661686209618
   14.0      -0.8757653191659
   14.0      -0.8855376738158
   14.0      -0.8954793809527
   14.0      -0.9055846918920
   14.0      -0.9158483562469
   14.0      -0.9262655809833
   14.0      -0.9368319737563
   14.0      -0.9475435273572
   14.0      -0.9583965752278
   14.0      -0.9693877652625
   14.0      -0.9805140538737
   14.0      -0.9917726697103
   14.0      -1.0031611237381
   14.0      -1.0146771658632
   14.0      -1.0263188056421
   14.0      -1.0380842917558
   14.0      -1.0499721050707
   14.0      -1.0619809849262
   14.0      -1.0741098833486
   14.0      -1.0863580304426
   14.0      -1.0987248826415
   14.0      -1.1112101829292
   14.0      -1.1238139594102
   14.0      -1.1365365380094
   14.0      -1.1493785901260
   14.0      -1.1623411540680
   14.0      -1.1754257042684
   14.0      -1.1886170520201
   14.0      -1.2018882215724
   14.0      -1.2152490889542
   14.0      -1.2287054613127
   14.0      -1.2422559532216
   14.0      -1.2558963648631
   14.0      -1.2696271471281
   14.0      -1.2834484373820
   14.0      -1.2973599944066
   14.0      -1.3113580445178
   14.0      -1.3254494711846
   15.0      -0.7215341531519
   15.0      -0.7216738010754
   15.0      -0.7226396623180
   15.0      -0.7245901262197
   15.0      -0.7274357352284
   15.0      -0.7310559055047
   15.0      -0.7353433248064
   15.0      -0.7402111564185
   15.0      -0.7455902504719
   15.0      -0.7514251597709
   15.0      -0.7576708320718
   15.0      -0.7642901263622
   15.0      -0.7712520056529
   15.0      -0.7785302083009
   15.0      -0.7861022639741
   15.0      -0.7939487597733
   15.0      -0.8020527758232
   15.0      -0.8103994517257
   15.0      -0.8189756487803
   15.0      -0.8277696784087
   15.0      -0.8367710893045
   15.0      -0.8459704909279
   15.0      -0.8553594105390
   15.0      -0.8649301770843
   15.0      -0.8746758236615
   15.0      -0.8845900078053
   15.0      -0.8946669376515
   15.0      -0.9049013171412
   15.0      -0.9152883029029
   15.0      -0.9258234478311
   15.0      -0.9365026860720
   15.0      -0.9473222858066
   15.0      -0.9582788246787
   15.0      -0.9693691823883
   15.0      -0.9805905023489
   15.0      -0.9919402034748
   15.0      -1.0034159332161
   15.0      -1.0150155887506
   15.0      -1.0267372939183
   15.0      -1.0385793904712
   15.0      -1.0505404650421
