# T (K)      fittedC_V_V (J K^-1 mol^-1)
# V= 188.616000 (a.u.^3)
 1500.0      49.3693623898603
 1600.0      49.4252237021246
 1700.0      49.4713260128574
 1800.0      49.5103027087788
 1900.0      49.5421544870991
 2000.0      49.5695469355731
 2100.0      49.5932912230604
 2200.0      49.6135850414467
 2300.0      49.6308253474679
 2400.0      49.6439700294081
 2500.0      49.6576046774694
 2600.0      49.6713942029888
 2700.0      49.6745288046698
 2800.0      49.6916882730684
 2900.0      49.6908056137143
 3000.0      49.6978623903790
 3100.0      49.7101586193530
 3200.0      49.7037050959619
 3300.0      49.7263571070358
 3400.0      49.7028689125763
 3500.0      49.7298545457782
 3600.0      49.7192887854983
 3700.0      49.7191500042112
 3800.0      49.7433772354675
 3900.0      49.6964360412624
 4000.0      49.7628311606845
 4100.0      49.6891080106512
 4200.0      49.7488344904744
 4300.0      49.7249477337455
 4400.0      49.7563649955684
 4500.0      49.4773379233732
 4600.0      50.7438655662321
 4700.0      45.8991577973268
 4800.0      64.0401285653382
 4900.0      -4.3435932882791
 5000.0     -52.0646937983073
 5100.0      62.0551566003376
 5200.0      52.5075157616516
 5300.0      55.2941383390934
 5400.0      47.5722024151989
 5500.0      54.3439724184095
 5600.0      50.4110249224959
 5700.0      56.2494762022631
 5800.0      47.3796007228068
 5900.0      57.5090039778555
 6000.0      67.9540856595962
# V= 178.930475 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.1871476297647
  200.0      34.6305890647422
  300.0      39.9924143886589
  400.0      44.2028596900430
  500.0      45.8557794978478
  600.0      47.0566335497581
  700.0      47.7390076633264
  800.0      48.2215096477135
  900.0      48.5500039461771
 1000.0      48.7919015433314
 1100.0      48.9705924808646
 1200.0      49.1078182427772
 1300.0      49.2157099654162
 1400.0      49.2998936602169
 1500.0      49.3691863653287
 1600.0      49.4250935714145
 1700.0      49.4712371881377
 1800.0      49.5102482558956
 1900.0      49.5421351683924
 2000.0      49.5695578588640
 2100.0      49.5933289970577
 2200.0      49.6136479133864
 2300.0      49.6309128484589
 2400.0      49.6440882468175
 2500.0      49.6577433779373
 2600.0      49.6715442919333
 2700.0      49.6747259075142
 2800.0      49.6918735763021
 2900.0      49.6910422387198
 3000.0      49.6981198175694
 3100.0      49.7104066806322
 3200.0      49.7040159959794
 3300.0      49.7266249854456
