# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
 1000.00      -0.9173348795117
 1100.00      -0.9247958324877
 1200.00      -0.9325962058551
 1300.00      -0.9407085886522
 1400.00      -0.9491096111894
 1500.00      -0.9577791212498
 1600.00      -0.9666995719746
 1700.00      -0.9758555498796
 1800.00      -0.9852334118219
 1900.00      -0.9948209988131
 2000.00      -1.0046074070189
 2100.00      -1.0145828047707
 2200.00      -1.0247382829009
 2300.00      -1.0350657307295
 2400.00      -1.0455577333370
 2500.00      -1.0562074858011
 2600.00      -1.0670087235282
 2700.00      -1.0779556589595
 2800.00      -1.0890429262287
 2900.00      -1.1002655451180
 3000.00      -1.1116188694208
 3100.00      -1.1230985644355
 3200.00      -1.1347005742571
 3300.00      -1.1464210906528
 3400.00      -1.1582565433075
 3500.00      -1.1702035544894
 3600.00      -1.1822589571062
 3700.00      -1.1944197463545
 3800.00      -1.2066830838994
 3900.00      -1.2190462842120
 4000.00      -1.2315067817273
 4100.00      -1.2440621681855
 4200.00      -1.2567101146013
 4300.00      -1.2694484387047
 4400.00      -1.2822750450994
 4500.00      -1.2951879104869
 4600.00      -1.3081851412480
 4700.00      -1.3212649130197
 4800.00      -1.3344254374725
 4900.00      -1.3476651052430
 5000.00      -1.3609515060567
 5100.00      -1.3742693246882
 5200.00      -1.3876563063909
 5300.00      -1.4011205325653
 5400.00      -1.4146598632312
 5500.00      -1.4282699929555
 5600.00      -1.4419505799637
 5700.00      -1.4557022970630
 5800.00      -1.4695232450515
 5900.00      -1.4834111906866
 6000.00      -1.4973678199394
# V= 180.4205555555556
    0.00      -0.8751251873159
  100.00      -0.8753605971698
  200.00      -0.8767088260809
  300.00      -0.8792456675290
  400.00      -0.8827896236650
  500.00      -0.8871659040537
  600.00      -0.8922399440761
  700.00      -0.8979106635646
  800.00      -0.9041009134968
  900.00      -0.9107504289847
 1000.00      -0.9178110635185
 1100.00      -0.9252435770545
 1200.00      -0.9330154288224
 1300.00      -0.9410992279223
 1400.00      -0.9494716190602
 1500.00      -0.9581124609243
 1600.00      -0.9670042147775
 1700.00      -0.9761314734596
